row_id,order_id,order_date,ship_date,ship_mode,customer_id,country,city,state,postal_code,product_id,category,sub_category,product_name,sales,quantity,discount,profit,customer_name,region,segment
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,West,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,West,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,West,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,West,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,Central,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,Central,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,West,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,South,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,South,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,East,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,Central,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,Central,Corporate
23,CA-2016-137330,09-12-2016,13-12-2016,Standard Class,KB-16585,United States,Fremont,Nebraska,68025,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.69,Ken Black,Central,Corporate
24,US-2017-156909,16-07-2017,18-07-2017,Second Class,SF-20065,United States,Philadelphia,Pennsylvania,19140,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",71.37,2,0.3,-1.02,Sandra Flanagan,South,Consumer
24,US-2017-156909,16-07-2017,18-07-2017,Second Class,SF-20065,United States,Philadelphia,Pennsylvania,19140,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",71.37,2,0.3,-1.02,Sandra Flanagan,East,Consumer
25,CA-2015-106320,25-09-2015,30-09-2015,Standard Class,EB-13870,United States,Orem,Utah,84057,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.26,Emily Burns,East,Consumer
25,CA-2015-106320,25-09-2015,30-09-2015,Standard Class,EB-13870,United States,Orem,Utah,84057,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.26,Emily Burns,South,Consumer
25,CA-2015-106320,25-09-2015,30-09-2015,Standard Class,EB-13870,United States,Orem,Utah,84057,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.26,Emily Burns,Central,Consumer
25,CA-2015-106320,25-09-2015,30-09-2015,Standard Class,EB-13870,United States,Orem,Utah,84057,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.26,Emily Burns,East,Consumer
25,CA-2015-106320,25-09-2015,30-09-2015,Standard Class,EB-13870,United States,Orem,Utah,84057,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.26,Emily Burns,South,Consumer
25,CA-2015-106320,25-09-2015,30-09-2015,Standard Class,EB-13870,United States,Orem,Utah,84057,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.26,Emily Burns,West,Consumer
25,CA-2015-106320,25-09-2015,30-09-2015,Standard Class,EB-13870,United States,Orem,Utah,84057,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.26,Emily Burns,West,Consumer
25,CA-2015-106320,25-09-2015,30-09-2015,Standard Class,EB-13870,United States,Orem,Utah,84057,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.26,Emily Burns,East,Consumer
25,CA-2015-106320,25-09-2015,30-09-2015,Standard Class,EB-13870,United States,Orem,Utah,84057,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.26,Emily Burns,West,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,South,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,West,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,East,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,East,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,Central,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,Central,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,Central,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,Central,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,Central,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,Central,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,Central,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,Central,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,West,Consumer
26,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.65,2,0.2,4.22,Eric Hoffmann,West,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,South,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,West,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,East,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,East,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,Central,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,Central,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,Central,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,Central,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,Central,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,Central,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,Central,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,Central,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,West,Consumer
27,CA-2016-121755,16-01-2016,20-01-2016,Second Class,EH-13945,United States,Los Angeles,California,90049,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.77,Eric Hoffmann,West,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,West,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,West,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,West,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,Central,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
28,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,West,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,West,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,West,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,Central,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
29,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.7,-7.05,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,West,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,West,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,West,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,Central,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
30,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4'' Diameter Brushed Chrome Round Wall Clock,124.2,3,0.2,15.53,Tracy Blumstein,East,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,East,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,East,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,East,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,West,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,West,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,West,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,Central,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,East,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,East,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,East,Consumer
31,US-2015-150630,17-09-2015,21-09-2015,Standard Class,TB-21520,United States,Philadelphia,Pennsylvania,19140,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Tracy Blumstein,East,Consumer
